date;knn_class_literal;knn_result;knn_score;title;url
02/08/2024;politics;3;1.03;"CyL insiste en negociar un reparto ""más equilibrado"" del déficit y culpa al Gobierno de ""imponer""";https://www.eldiario.es/politica/cyl-insiste-negociar-reparto-equilibrado-deficit-culpa-gobierno-imponer_1_10907745.html
02/08/2024; ;-1;1.76;La compra de viviendas cae en 2023 un 11%, las hipotecas un 21% y el precio sube un 1,5%;https://www.eldiario.es/economia/compra-viviendas-cae-2023-11-hipotecas-21-precio-sube-1-5_1_10906068.html
02/09/2024;poor;6;0.78;"Satse acusa a la gerencia de Salud de Castilla y León de ""paralizar"" la negociación sobre sus retribuciones";https://www.eldiario.es/castilla-y-leon/sociedad/satse-acusa-gerencia-salud-paralizar-negociacion-retribuciones_1_10911519.html
02/09/2024;politics;3;0.84;"Tudanca reestructura el PSOE para ""volver a vencer"" en Castilla y León";https://www.eldiario.es/castilla-y-leon/politica/tudanca-reestructura-psoe-volver-vencer-castilla-leon_1_10912033.html
02/09/2024;feminism;4;1.09;García-Gallardo, Santonja y los tres concejales en Valladolid representarán a Vox en la gala de los Goya;https://www.eldiario.es/politica/garcia-gallardo-santonja-tres-concejales-valladolid-representaran-vox-gala-goya_1_10911962.html
02/09/2024; ;-1;1.86;Sanidad acepta reevaluar los criterios de acreditación para ganar más plazas en Primaria;https://www.eldiario.es/sociedad/sanidad-acepta-reevaluar-criterios-acreditacion-ganar-plazas-primaria_1_10911864.html
02/09/2024; ;-1;6.65;La borrasca ‘Karlotta’ pone en riesgo a media España por viento, mala mar, lluvia y nieve;https://elpais.com/espana/2024-02-09/la-nieve-regresa-a-las-montanas-gracias-a-la-borrasca-karlotta.html
02/10/2024;feminism;4;1.01;Miles de personas se movilizan en Valladolid en contra de las políticas de PP y Vox en Castilla y León;https://www.eldiario.es/castilla-y-leon/politica/4-000-personas-movilizan-valladolid-politicas-pp-vox-castilla-leon_1_10913473.html
02/10/2024;feminism;4;1.13;4.000 personas exigen “respeto” para Castilla y León frente al “retroceso” de PP y Vox;https://www.eldiario.es/sociedad/miles-personas-exigen-respeto-castilla-leon-frente-retroceso-pp-vox_1_10913441.html
02/10/2024; ;-1;1.35;"Urtasun a Gallardo (Vox): ""En el cine no hay señoritos, hay trabajadores y son un orgullo para nuestro país""";https://www.eldiario.es/politica/urtasun-gallardo-vox-cine-no-hay-senoritos-hay-trabajadores-son-orgullo-pais_1_10914010.html
02/10/2024; ;-1;3.55;Agricultores con chalecos amarillos y cencerros protestan en la gala de los Goya;https://www.eldiario.es/economia/agricultores-chalecos-amarillos-cencerros-protestan-gala-goya_1_10914187.html
02/12/2024;feminism;4;0.88;El Fiscal Superior de Castilla y León traslada la alarma ante el incremento de un 11% de los delitos de abuso sexual en 2022;https://www.eldiario.es/castilla-y-leon/sociedad/fiscal-superior-castilla-leon-traslada-alarma-incremento-11-delitos-abuso-sexual-2022_1_10917372.html
02/12/2024; ;-1;1.02;Un ascenso notable de las temperaturas trae de nuevo un ambiente primaveral hasta los 26º;https://www.eldiario.es/agencias/ascenso-notable-temperaturas-trae-nuevo-ambiente-primaveral-26o_1_10917468.html
02/12/2024;politics;3;1.03;"Rueda ironiza con que el CIS dé ""algún diputado"" al PP y acusa a BNG de ""no condenar"" la muerte de guardia civiles";https://www.eldiario.es/politica/rueda-ironiza-cis-diputado-pp-acusa-bng-no-condenar-muerte-guardia-civiles_1_10918836.html
02/12/2024;feminism;4;1.07;"PSOECyL cree que declaraciones de Gallardo ""dan vergüenza ajena"" y asegura que se representa a sí sólo";https://www.eldiario.es/politica/psoecyl-cree-declaraciones-gallardo-dan-verguenza-asegura-representa-si_1_10917139.html
02/12/2024;feminism;4;1.21;Cortes intermitentes de autovías y carreteras marcan una nueva jornada de protestas en Castilla y León;https://www.eldiario.es/castilla-y-leon/el_campo/cortes-intermitentes-autovias-carreteras-marcan-nueva-jornada-protestas-castilla-leon_1_10919013.html
02/12/2024; ;-1;1.22;"El portavoz de la Junta, sobre las declaraciones de García-Gallardo: ""Castilla y León sale reforzada de la gala de los Goya""";https://www.eldiario.es/castilla-y-leon/politica/portavoz-junta-declaraciones-garcia-gallardo-castilla-leon-sale-reforzada-gala_1_10916955.html
02/12/2024; ;-1;4.01;Una de cada tres inspecciones del transporte escolar en Castilla y León acaba en sanción;https://www.eldiario.es/castilla-y-leon/sociedad/tres-inspecciones-transporte-escolar-castilla-leon-acaba-sancion_1_10918038.html
02/13/2024;poor;6;0.58;UGT y CCOO calculan que el Serla no ha celebrado 500 mediaciones por los recortes de la Junta de Castilla y León;https://www.eldiario.es/castilla-y-leon/politica/ugt-ccoo-calculan-serla-no-celebrado-500-mediaciones-recortes-junta-castilla-leon_1_10920659.html
02/13/2024;politics;3;0.85;"Bendodo acusa a Sánchez de convertir España en ""sanchistán"" y pide la reprobación de Puente";https://www.eldiario.es/politica/bendodo-acusa-sanchez-convertir-espana-sanchistan-pide-reprobacion-puente_1_10922263.html
02/13/2024; ;-1;3.28;Las marchas lentas de agricultores dejan retenciones con especial incidencia en Burgos, Soria, Valladolid y León;https://www.eldiario.es/castilla-y-leon/el_campo/marchas-lentas-agricultores-dejan-retenciones-durante-manana-castilla-leon_1_10921353.html
02/14/2024;press;7;0.91;Ascel denuncia a la Junta de Castilla y León por colocar un cepo y cámaras de fototrampeo en un camino en Valladolid;https://www.eldiario.es/castilla-y-leon/sociedad/ascel-denuncia-junta-colocar-cepo-camaras-fototrampeo-camino-montes-torozos-valladolid_1_10923017.html
02/14/2024;politics;3;1.07;"Fernández Mañueco se queja por carta ante Sánchez de lo que califica como ""insultos y desprecios"" de Puente a CyL";https://www.eldiario.es/politica/fernandez-manueco-queja-carta-sanchez-califica-insultos-desprecios-puente-cyl_1_10924502.html
02/14/2024; ;-1;1.59;"Nissan ve a Ávila como ""un pilar fundamental"" de su organización en el mundo";https://www.eldiario.es/politica/nissan-ve-avila-pilar-fundamental-organizacion-mundo_1_10924241.html
02/14/2024; ;-1;1.67;Miércoles de intensas protestas agrícolas en España con bloqueos en carreteras y puertos;https://www.eldiario.es/agencias/continuan-protestas-agricolas-bloqueos-cataluna-convocatorias-espana_1_10922968.html
02/14/2024; ;-1;2.06;La ‘Perla Negra’ de corrupción urbanística del PP de Castilla y León pone rumbo a los juzgados ;https://elpais.com/espana/2024-02-14/la-perla-negra-de-corrupcion-urbanistica-del-pp-de-castilla-y-leon-pone-proa-a-los-juzgados.html
02/14/2024; ;-1;2.50;La jornada de protestas agrarias se saldan en Castilla y León con un detenido en Aranda y 2.500 tractores manifestándose;https://www.eldiario.es/castilla-y-leon/tractoradas-provocan-trafico-lento-burgos-salamanca-palencia-valladolid-soria-leon_1_10922942.html
02/15/2024;politics;3;0.93;"PSOE de CyL defiende al ministro Puente tras decir que la región es un ""geriátrico a cielo abierto""";https://www.eldiario.es/politica/psoe-cyl-defiende-ministro-puente-decir-region-geriatrico-cielo-abierto_1_10927301.html
02/15/2024;politics;3;1.01;"El portavoz de la Junta de Castilla y León no aclara si conocía la negociación del PP sobre la amnistía e insiste en el ""imperio de la ley""";https://www.eldiario.es/castilla-y-leon/politica/portavoz-junta-castilla-leon-no-aclara-si-conocia-negociacion-pp-amnistia-e-insiste-imperio-ley_1_10927144.html
02/15/2024; ;-1;1.17;El Tribunal Supremo ratifica la invalidez del decreto de 2018 de la Junta de Castilla y León sobre la regulación de la caza;https://www.eldiario.es/castilla-y-leon/tribunales/tribunal-supremo-ratifica-invalidez-decreto-junta-castilla-leon-regulacion-caza_1_10928186.html
02/15/2024; ;-1;1.35;Cuatro leyes de memoria autonómicas están en riesgo por iniciativas de PP y Vox;https://www.eldiario.es/politica/cuatro-leyes-memoria-autonomicas-riesgo-iniciativas-pp-vox_1_10928938.html
02/15/2024; ;-1;1.46;Castilla y León concentra solo el 4% de la población menor de 30 años;https://www.eldiario.es/castilla-y-leon/sociedad/castilla-leon-concentra-4-poblacion-menor-30-anos_1_10926424.html
02/16/2024;politics;3;0.90;"Puente llama ""sinvergüenza"" a consejera CyL y la culpa de tener ""abandonada"" la estación de autobuses de Valladolid";https://www.eldiario.es/politica/puente-llama-sinverguenza-consejera-cyl-culpa-abandonada-estacion-autobuses-valladolid_1_10929966.html
02/18/2024;poor;6;0.82;Canarias es una de las comunidades que se queda al margen de la caída de la siniestralidad laboral;https://www.eldiario.es/canariasahora/sociedad/canarias-queda-margen-caida-siniestralidad-laboral_1_10934698.html
02/18/2024; ;-1;1.16;Canarias, Galicia, C.y León, Navarra y Euskadi, al margen de la caída de la siniestralidad;https://www.eldiario.es/sociedad/canarias-galicia-c-leon-navarra-euskadi-margen-caida-siniestralidad_1_10934254.html
02/19/2024;politics;3;0.62;"El secretario del PP de Castilla y León pide a Tudanca ""romper con el 'Partido Sanchista'"" y descarta un adelanto electoral";https://www.eldiario.es/castilla-y-leon/politica/secretario-pp-castilla-leon-tudanca-romper-partido-sanchista-descarta-adelanto-electoral_1_10938339.html
02/19/2024; ;-1;1.15;Carriedo se hace cargo de la Sanidad de Castilla y León tras la baja del consejero;https://www.eldiario.es/castilla-y-leon/politica/carriedo-cargo-sanidad-baja-vazquez_1_10936051.html
02/19/2024;culture;1;1.54;La Guardia Civil busca a la persona que derramó 60.000 litros de vino de una bodega de Ribera del Duero por valor de dos millones ;https://elpais.com/espana/2024-02-19/la-guardia-civil-investiga-busca-a-un-individuo-que-derramo-60000-litros-de-vino-de-una-bodega-de-ribera-del-duero-por-valor-de-dos-millones.html
02/19/2024; ;-1;1.59;La gerente de la Sanidad de Castilla y León cree que las listas de espera se solucionan con 'peonadas' y conciertos con la privada;https://www.eldiario.es/castilla-y-leon/politica/gerente-cree-listas-espera-solucionan-peonadas-conciertos-sanidad-privada_1_10936425.html
02/20/2024;poor;6;0.67;CCOO y UGT piden al Gobierno que aplique el 155 a Castilla y León para que cumpla con la Mediación Laboral;https://www.eldiario.es/castilla-y-leon/politica/ccoo-ugt-piden-gobierno-aplique-155-castilla-leon-cumpla-mediacion-laboral_1_10939915.html
02/20/2024;migrants;2;0.86;"García-Gallardo vuelve a criminalizar a los migrantes: ""En Castilla y León cada vez hay más machetazos y agresiones sexuales""";https://www.eldiario.es/castilla-y-leon/politica/garcia-gallardo-vuelve-criminalizar-migrantes-castilla-leon-vez-hay-machetazos-agresiones-sexuales_1_10942170.html
02/20/2024;poor;6;0.90;El teletrabajo superó los tres millones de empleados en 2023, un 19% más;https://elpais.com/economia/2024-02-20/el-teletrabajo-supero-los-tres-millones-de-empleados-en-2023-un-19-mas.html
02/20/2024; ;-1;1.95;Fernando Arrabal, Premio Castilla y León de las Letras;https://www.eldiario.es/castilla-y-leon/cultura/fernando-arrabal-premio-castilla-leon-letras_1_10941500.html
02/20/2024; ;-1;3.73;Las exportaciones en Castilla y León suben un 16% con el sector del automóvil en cabeza;https://www.eldiario.es/castilla-y-leon/economia/exportaciones-castilla-leon-suben-16-sector-automovil-cabeza_1_10940969.html
02/21/2024;feminism;4;0.78;"PP y VOX rechazan condenar la referencia de Gallardo a los cineastas como ""señoritos"" en los Goya";https://www.eldiario.es/politica/pp-vox-rechazan-condenar-referencia-gallardo-cineastas-senoritos-goya_1_10944447.html
02/21/2024;politics;3;1.07;PP y Vox votan en contra de cumplir los objetivos de la Agenda 2030 en Castilla y León pese al compromiso de Mañueco;https://www.eldiario.es/castilla-y-leon/politica/pp-vox-votan-cumplir-objetivos-agenda-2030-castilla-leon-pese-compromiso-manueco_1_10944993.html
02/21/2024;feminism;4;1.23;El PSOE denuncia que la Junta de Castilla y León adjudicó 15 millones a un procesado en un caso de corrupción ;https://elpais.com/espana/2024-02-21/el-psoe-denuncia-que-la-junta-de-castilla-y-leon-adjudico-15-millones-a-un-procesado-en-un-caso-de-corrupcion.html
02/21/2024; ;-1;1.46;El PSOE denuncia que la Junta de Castilla y León adjudicó 15 millones a una empresa de un acusado en Perla Negra;https://www.eldiario.es/castilla-y-leon/politica/psoe-denuncia-junta-castilla-leon-adjudico-15-millones-empresa-acusado-perla-negra_1_10943656.html
02/21/2024; ;-1;3.84;Castilla y León cerró 2023 con una caída de nacimientos que duplica el descenso medio de España;https://www.eldiario.es/castilla-y-leon/castilla-leon-cerro-2023-caida-nacimientos-duplica-descenso-medio-espana_1_10943204.html
02/22/2024;feminism;4;0.63;Castilla y León mantiene 500.000 euros para violencia intrafamiliar y aumenta un 25% lo destinado a políticas de mujer;https://www.eldiario.es/politica/castilla-leon-mantiene-500-000-euros-violencia-intrafamiliar-aumenta-25-destinado-politicas-mujer_1_10948796.html
02/22/2024;press;7;0.93;El portavoz de la Junta de Castilla y León defiende la adjudicación millonaria a una empresa de un acusado en Perla Negra;https://www.eldiario.es/castilla-y-leon/politica/portavoz-junta-castilla-leon-defiende-adjudicacion-millonaria-empresa-acusado-perla-negra_1_10948696.html
02/22/2024;feminism;4;0.95;Una moción de censura de PSOE y Vox divide a Villabrágima;https://elpais.com/espana/2024-02-22/la-mocion-de-censura-de-psoe-y-vox-que-dividio-a-villabragima.html
02/22/2024; ;-1;1.08;Satse acusa a la Junta de Castilla y León de eliminar a las enfermeras de las residencias de Valladolid;https://www.eldiario.es/castilla-y-leon/politica/satse-acusa-junta-castilla-leon-eliminar-enfermeras-residencias-valladolid_1_10947437.html
02/23/2024;poor;6;0.82;La Junta de Castilla y León descongela los sueldos de los altos cargos en los Presupuestos de 2024;https://www.eldiario.es/castilla-y-leon/politica/junta-castilla-leon-presupuestos-sueldos-altos-cargos_1_10953513.html
02/23/2024;environment;8;0.87;Ambiente invernal el último fin de semana de febrero, con mucho frío, nieve y gran oleaje;https://www.eldiario.es/agencias/ambiente-invernal-ultimo-semana-febrero-frio-nieve-gran-oleaje_1_10951637.html
02/23/2024;feminism;4;0.87;La Comisión de Ética no aprecia deber de abstención ni conflicto en que un consejero la presidiese en el pronunciamiento sobre García-Gallardo;https://www.eldiario.es/castilla-y-leon/politica/comision-etica-no-aprecia-deber-abstencion-conflicto-consejero-presidiese-pronunciamiento-garcia-gallardo_1_10951212.html
02/23/2024; ;-1;3.23;Ocho provincias de Castilla y León y dos gallegas tienen las mayores tasas de centenarios;https://www.eldiario.es/sociedad/ocho-provincias-castilla-leon-gallegas-mayores-tasas-centenarios_1_10950768.html
02/23/2024; ;-1;3.39;Los presupuestos de Castilla y León reflejan el veto de Vox a financiar la mediación laboral autonómica;https://www.eldiario.es/castilla-y-leon/politica/presupuestos-castilla-leon-recogen-vox-niega-financiar-mediacion-laboral-autonomica_1_10952890.html
02/24/2024; ;-1;1.91;Quién es quién en el caso Perla Negra, el juicio por corrupción en la Junta de Castilla y León que arranca este lunes;https://www.eldiario.es/castilla-y-leon/politica/caso-perla-negra-juicio-corrupcion-junta-castilla-leon-arranca-lunes_1_10949734.html
02/25/2024;feminism;4;0.81;Detenido un hombre en Burgos por matar de un puñetazo a otro que celebraba una despedida de soltero ;https://elpais.com/espana/2024-02-25/detenido-un-hombre-en-burgos-por-matar-de-un-punetazo-a-otro-que-celebraba-una-despedida-de-soltero.html
02/25/2024; ;-1;1.04;La nieve provoca cortes en vías del norte peninsular y el viento varias incidencias;https://www.eldiario.es/sociedad/nieve-provoca-cortes-vias-norte-peninsular-viento-incidencias_1_10956247.html
